MonthNum,WeekDayNum,DayNum,HourNum,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
6,5,1,20,0.102681501,0.143435397,0.066351318,0.167092609,0.178063119,0.141014658,0.202439049,0.189233058,0.147879347
6,5,1,21,0.067419672,0.081404404,0.052009356,0.094129648,0.107894382,0.092208585,0.131696952,0.114852719,0.094103382
6,5,1,22,0.027106364,0.033631379,0.030593312,0.05275984,0.058410652,0.05657731,0.082028393,0.068929657,0.050418798
6,5,1,23,-0.006313938,-0.010422307,0.011713233,0.015492368,0.016323887,0.016944567,0.038701049,0.034981656,0.012694757
6,6,1,0,-0.065458499,-0.099766129,-0.023588761,-0.08815145,-0.083686548,-0.043264493,-0.049713699,-0.060829507,-0.065931101
6,6,1,1,-0.132426053,-0.162621356,-0.055758921,-0.135232561,-0.156149296,-0.123443441,-0.141554728,-0.126023437,-0.137272275
6,6,1,2,-0.151719716,-0.186521511,-0.049814042,-0.158883589,-0.183907986,-0.152067877,-0.178733241,-0.132015995,-0.159713404
6,6,1,3,-0.199236108,-0.238505806,-0.08912326,-0.203051043,-0.243059301,-0.201963904,-0.232320592,-0.192245677,-0.213601385
6,6,1,4,-0.22700073,-0.26856224,-0.106089704,-0.229877274,-0.27854425,-0.232075436,-0.268715121,-0.220067578,-0.244864677
6,6,1,5,-0.222941801,-0.275576074,-0.082955468,-0.235201085,-0.279318688,-0.243762396,-0.278344771,-0.210868659,-0.243015662
6,6,1,6,-0.24460298,-0.285412834,-0.118532349,-0.247632152,-0.300640455,-0.256266542,-0.29161644,-0.238267403,-0.264965848
6,6,1,7,-0.250794061,-0.285663225,-0.123507435,-0.250074304,-0.300949995,-0.262526088,-0.290578435,-0.23820863,-0.267509194
6,6,1,8,-0.223669763,-0.264509936,-0.09956121,-0.22909182,-0.276154769,-0.257009081,-0.27635148,-0.21388909,-0.243800063
6,6,1,9,-0.17990377,-0.192839148,-0.102688759,-0.175297922,-0.223995993,-0.195467048,-0.22384556,-0.179047757,-0.198210848
6,6,1,10,-0.090211861,-0.10369021,-0.063714922,-0.099846451,-0.133493052,-0.092791688,-0.135382511,-0.107916854,-0.111163155
6,6,1,11,-0.017967687,-0.040840437,-0.029032502,-0.048028611,-0.066515644,-0.030518669,-0.07352268,-0.046390469,-0.046322617
6,6,1,12,0.031681712,0.013232171,-0.011122056,-0.004524427,-0.004013499,0.038612699,-0.007447677,-0.00662733,0.009279483
6,6,1,13,0.092874562,0.083987666,0.024222935,0.054029897,0.073815846,0.107168745,0.067165152,0.063884651,0.077603884
6,6,1,14,0.142166994,0.14054231,0.03917736,0.095136502,0.124886726,0.156083843,0.126319789,0.122550745,0.126216395
6,6,1,15,0.149645167,0.151338242,0.064410134,0.124056652,0.156419502,0.175409812,0.154547382,0.149869289,0.148948641
6,6,1,16,0.163287405,0.174187873,0.083981299,0.155031458,0.190325673,0.195172646,0.195137455,0.189709794,0.175700821
6,6,1,17,0.183091182,0.189974939,0.075150913,0.16998636,0.217493284,0.223350291,0.236876447,0.226046069,0.199211772
6,6,1,18,0.159342515,0.174562884,0.094656948,0.17657514,0.207972776,0.196171021,0.228036647,0.21603342,0.187416202
6,6,1,19,0.128739588,0.144940234,0.083303558,0.150919005,0.178727752,0.159932714,0.212508042,0.1930664,0.160649115
6,6,1,20,0.117878919,0.117739231,0.060312369,0.12015359,0.16144409,0.14596834,0.214967294,0.179323996,0.147079619
6,6,1,21,0.076903117,0.079372286,0.048603704,0.075051938,0.100760139,0.094313406,0.146102386,0.114684837,0.096458921
6,6,1,22,0.038735433,0.030237849,0.030342801,0.035317825,0.053917552,0.066042669,0.09724758,0.07171547,0.055208662
6,6,1,23,0.007986127,-0.027919627,0.01161496,-0.021560861,0.006361111,0.032092456,0.054676235,0.029089532,0.016084468
7,0,1,0,-0.062123249,-0.072328964,-0.016051786,-0.065404496,-0.070061213,-0.036659371,-0.043424551,-0.053657389,-0.05732724
7,0,1,1,-0.131038883,-0.158103218,-0.056022561,-0.147034859,-0.15867381,-0.129994985,-0.139845373,-0.137568933,-0.138839845
7,0,1,2,-0.155668907,-0.196551366,-0.063351077,-0.195763464,-0.200399259,-0.162680763,-0.18057087,-0.174302897,-0.171108299
7,0,1,3,-0.188711748,-0.22570399,-0.088389124,-0.212499666,-0.23740441,-0.205934573,-0.226711976,-0.202726234,-0.208811652
7,0,1,4,-0.201367147,-0.248202199,-0.101340914,-0.234150448,-0.261366849,-0.233638136,-0.253804351,-0.226549837,-0.229589332
7,0,1,5,-0.194255141,-0.254597456,-0.087728353,-0.255792694,-0.266413182,-0.237954466,-0.257496337,-0.235292932,-0.228504042
7,0,1,6,-0.179724344,-0.230649537,-0.104781924,-0.229389085,-0.248038978,-0.232391524,-0.240234048,-0.22597225,-0.216132044
7,0,1,7,-0.154408601,-0.191529203,-0.094491617,-0.198392515,-0.213595764,-0.206212291,-0.202494221,-0.195739077,-0.185736389
7,0,1,8,-0.143415748,-0.174245191,-0.081131276,-0.198275144,-0.20618057,-0.199803469,-0.197383048,-0.191830137,-0.176240574
7,0,1,9,-0.088145458,-0.11111717,-0.066944906,-0.126564856,-0.146279919,-0.135918002,-0.144739126,-0.133104002,-0.122052819
7,0,1,10,-0.004772163,-0.027994265,-0.025414601,-0.051764136,-0.061862674,-0.037806967,-0.063588867,-0.060528042,-0.040373929
7,0,1,11,0.038712772,0.011480975,-0.007045215,-0.024317508,-0.016315437,0.021561738,-0.016031353,-0.028911037,0.003237489
7,0,1,12,0.112517782,0.097547425,0.034534167,0.064057039,0.074212208,0.10639595,0.070829954,0.056312458,0.084793485
7,0,1,13,0.170942801,0.16946976,0.071022772,0.132804033,0.157289292,0.185825286,0.154761334,0.126874842,0.157045614
7,0,1,14,0.189223051,0.192197575,0.067640829,0.155886208,0.184353789,0.2244655,0.197311908,0.150935023,0.181507775
7,0,1,15,0.226860845,0.241272249,0.11002533,0.205453212,0.247090736,0.263938463,0.249073076,0.210134357,0.232718965
7,0,1,16,0.234902238,0.257207763,0.122887437,0.230968704,0.273692831,0.282685842,0.284611547,0.239225263,0.253754841
7,0,1,17,0.221542599,0.24351441,0.094649215,0.227661341,0.268086156,0.280711263,0.287014549,0.22930971,0.2440696
7,0,1,18,0.213742581,0.243131061,0.117994261,0.228585209,0.275720667,0.263288425,0.297409118,0.237758715,0.248151733
7,0,1,19,0.167021222,0.214776873,0.100300909,0.198739227,0.235436783,0.214180935,0.266725368,0.206748313,0.20906105
7,0,1,20,0.130854444,0.172051597,0.066998114,0.164251603,0.189039576,0.179605525,0.227410549,0.166057698,0.167945383
7,0,1,21,0.106175708,0.14077512,0.06484193,0.118529328,0.14405016,0.141284818,0.18139575,0.127462097,0.133503979
7,0,1,22,0.057457053,0.08047802,0.04417213,0.06910145,0.083865279,0.100289271,0.119193367,0.076668609,0.080432842
7,0,1,23,0.005530301,0.008016644,0.014179771,-0.00084422,0.013832297,0.043341663,0.052356262,0.015058768,0.019712593
7,1,1,0,-0.069203809,-0.060423067,-0.013546193,-0.049329176,-0.059640457,-0.04026229,-0.041143835,-0.052677891,-0.054704064
7,1,1,1,-0.12724364,-0.136163594,-0.052791092,-0.130844079,-0.153240054,-0.11217205,-0.139419934,-0.12715132,-0.132769783
7,1,1,2,-0.150730273,-0.174567082,-0.057004789,-0.17750808,-0.192743749,-0.148932773,-0.178462414,-0.155315804,-0.163717879
7,1,1,3,-0.189694172,-0.208689941,-0.086945009,-0.196733851,-0.233672734,-0.19111617,-0.227875442,-0.194031063,-0.205553433
7,1,1,4,-0.205891416,-0.233189497,-0.101482645,-0.219303761,-0.259823268,-0.221752325,-0.255854559,-0.217100282,-0.228622101
7,1,1,5,-0.197931691,-0.239825069,-0.08813098,-0.239665363,-0.266244235,-0.230032863,-0.257124171,-0.216600094,-0.22751486
7,1,1,6,-0.184241507,-0.222573848,-0.1053727,-0.217128383,-0.245917306,-0.223905201,-0.243640678,-0.216580332,-0.215787062
7,1,1,7,-0.156331141,-0.179386568,-0.094139804,-0.188282775,-0.209695368,-0.197235211,-0.204246849,-0.187020545,-0.183668651
7,1,1,8,-0.142939898,-0.165090694,-0.07746424,-0.183533014,-0.205016958,-0.190227748,-0.196072382,-0.178601758,-0.173651878
7,1,1,9,-0.091122547,-0.103216152,-0.067836252,-0.119495346,-0.142824228,-0.132612126,-0.150245236,-0.132147179,-0.122037424
7,1,1,10,-0.009753222,-0.020846173,-0.028810753,-0.044494072,-0.05882277,-0.039898938,-0.073967905,-0.06288046,-0.042523065
7,1,1,11,0.028907773,0.026096415,-0.012665692,0.000393583,-0.008300115,0.014160127,-0.029586405,-0.022870388,0.001031882
7,1,1,12,0.101961905,0.104547955,0.029220365,0.075293834,0.076009716,0.097828878,0.053845763,0.049696063,0.078908034
7,1,1,13,0.15603166,0.176356753,0.064724844,0.144860454,0.158274228,0.172976873,0.136713304,0.122201418,0.149198771
7,1,1,14,0.176380845,0.208202205,0.066964848,0.189034297,0.199923225,0.208400801,0.178722335,0.16309831,0.180184707
7,1,1,15,0.213958516,0.257205892,0.106965739,0.227539652,0.251348375,0.248381904,0.234719718,0.21005038,0.227751118
7,1,1,16,0.222784264,0.279490036,0.122564245,0.253992513,0.283317295,0.263400306,0.272944961,0.243092903,0.251418489
7,1,1,17,0.213470997,0.267492109,0.098754919,0.25808572,0.284307578,0.253809319,0.282622782,0.250843034,0.246407854
7,1,1,18,0.202568421,0.268246998,0.118890113,0.245231028,0.292102927,0.242323482,0.293726174,0.241849315,0.249533027
7,1,1,19,0.154921563,0.231622762,0.098910435,0.213244487,0.254357436,0.193469958,0.26661207,0.210825648,0.21116462
7,1,1,20,0.115738223,0.177407653,0.076599449,0.187813205,0.21024522,0.145809259,0.235740858,0.178964869,0.170680125
7,1,1,21,0.093671481,0.151464532,0.061174964,0.131248928,0.159580715,0.120233174,0.181222346,0.12674031,0.133801384
7,1,1,22,0.045413052,0.089387951,0.040128794,0.079984306,0.097400043,0.080926098,0.120510998,0.075778289,0.080479214
7,1,1,23,-0.012251147,0.009874043,0.02095333,0.019823999,0.027948831,0.021039677,0.054948225,0.019622148,0.018874437
7,2,1,0,-0.070185713,-0.065040136,-0.023581436,-0.047158566,-0.056035457,-0.053164114,-0.054524369,-0.05371798,-0.05764979
7,2,1,1,-0.142889654,-0.139897801,-0.058145671,-0.123769573,-0.145899187,-0.127061805,-0.141302516,-0.133797735,-0.136700587
7,2,1,2,-0.16546929,-0.182739496,-0.05391558,-0.155758585,-0.180429212,-0.160733364,-0.172550625,-0.15592843,-0.163475318
7,2,1,3,-0.205299576,-0.213935095,-0.090232947,-0.190125014,-0.228011884,-0.202404272,-0.229832814,-0.195965237,-0.209585859
7,2,1,4,-0.222069228,-0.241588252,-0.102789571,-0.213562903,-0.25420196,-0.230674855,-0.257732657,-0.219738979,-0.232718712
7,2,1,5,-0.214085813,-0.249868964,-0.085296259,-0.222119873,-0.254739296,-0.235880381,-0.255295558,-0.218063331,-0.228351578
7,2,1,6,-0.199682423,-0.240081963,-0.104516988,-0.212059216,-0.242098004,-0.230557797,-0.247202597,-0.220973162,-0.220668821
7,2,1,7,-0.171622924,-0.201683943,-0.092548121,-0.185437596,-0.207278546,-0.204124341,-0.20835387,-0.191820688,-0.18926825
7,2,1,8,-0.156955312,-0.186401886,-0.078312967,-0.171707655,-0.195353801,-0.19309952,-0.198031052,-0.178091342,-0.175528685
7,2,1,9,-0.103524109,-0.123526339,-0.066950795,-0.116852941,-0.139594772,-0.140811609,-0.153923263,-0.134051669,-0.126450338
7,2,1,10,-0.019903893,-0.033808266,-0.027543888,-0.041355248,-0.054106596,-0.050739947,-0.077832014,-0.062313445,-0.045669256
7,2,1,11,0.031137661,0.019369839,-0.008119448,0.017947046,0.007105237,0.007414932,-0.029298572,-0.013163933,0.006842119
7,2,1,12,0.093279535,0.097065822,0.027665408,0.07941935,0.086555217,0.081317238,0.050529306,0.055493601,0.077866519
7,2,1,13,0.147610685,0.172416631,0.062122911,0.149546269,0.171626913,0.152740424,0.132280446,0.129600818,0.148746023
7,2,1,14,0.174626692,0.211339879,0.062432887,0.209478217,0.225810718,0.190939712,0.178484843,0.173283475,0.187104494
7,2,1,15,0.203212625,0.253469199,0.104693622,0.232302068,0.266772122,0.219418742,0.224559295,0.216383652,0.22572972
7,2,1,16,0.214954631,0.272552307,0.12236037,0.26318567,0.299423598,0.232556526,0.258937711,0.252346492,0.249876941
7,2,1,17,0.202279388,0.266464396,0.098284421,0.293956595,0.318142966,0.226781578,0.272477485,0.270576286,0.251741348
7,2,1,18,0.200605105,0.263712726,0.122480208,0.262402512,0.308451076,0.216473434,0.270926082,0.260951801,0.249453877
7,2,1,19,0.157723699,0.22402946,0.102859622,0.228870911,0.266038645,0.171611912,0.243304435,0.227588293,0.210981218
7,2,1,20,0.121560674,0.180987822,0.07110956,0.213461229,0.224734168,0.132899963,0.213392905,0.2005091,0.173411716
7,2,1,21,0.099583284,0.138523171,0.060472088,0.141631549,0.165413422,0.10256665,0.160391734,0.138583926,0.132661819
7,2,1,22,0.0512449,0.074333675,0.037233419,0.086601491,0.100150925,0.063984508,0.101954768,0.083314642,0.07836713
7,2,1,23,0.000173967,0.003874016,0.013595291,0.033348756,0.034735253,0.013198294,0.039535676,0.028103836,0.021456103
7,3,1,0,-0.059253744,-0.056396537,-0.017606851,-0.049570215,-0.05117856,-0.050503552,-0.053383046,-0.049642203,-0.051730676
7,3,1,1,-0.134331038,-0.153967018,-0.057235995,-0.122500746,-0.144773604,-0.139031564,-0.154069946,-0.125636285,-0.137020956
7,3,1,2,-0.15912289,-0.196954889,-0.051052051,-0.150870292,-0.180612068,-0.174264867,-0.192830895,-0.149724,-0.16609875
7,3,1,3,-0.197810046,-0.228904104,-0.089453066,-0.188790323,-0.227750362,-0.212948646,-0.242057249,-0.192040468,-0.210456108
7,3,1,4,-0.216010456,-0.249182575,-0.102466168,-0.212712775,-0.254412613,-0.24070543,-0.270943815,-0.217553561,-0.234085441
7,3,1,5,-0.210235783,-0.250837127,-0.082339818,-0.215621563,-0.255445547,-0.244993184,-0.273922161,-0.216623075,-0.230845995
7,3,1,6,-0.196564941,-0.238842723,-0.105662848,-0.2114735,-0.243923409,-0.23869306,-0.260815272,-0.221728812,-0.223181783
7,3,1,7,-0.169515342,-0.199144607,-0.094742212,-0.185316667,-0.210947618,-0.210773293,-0.22122855,-0.194370572,-0.192515052
7,3,1,8,-0.155424948,-0.177165028,-0.077343957,-0.166254213,-0.196935328,-0.200061827,-0.211761704,-0.181949177,-0.17787409
7,3,1,9,-0.099595503,-0.119208862,-0.069274186,-0.114848808,-0.13936895,-0.145226619,-0.161641151,-0.136584411,-0.126754455
7,3,1,10,-0.011902539,-0.034505721,-0.030574389,-0.036209086,-0.050737958,-0.049871215,-0.082704793,-0.068025175,-0.043091775
7,3,1,11,0.04072702,0.029320394,-0.005103308,0.028775192,0.012995498,0.00884456,-0.037118591,-0.025306177,0.010845601
7,3,1,12,0.110246897,0.097640246,0.02683384,0.084163322,0.088986004,0.086095585,0.04568092,0.043492322,0.083092938
7,3,1,13,0.170500582,0.171251296,0.05980258,0.154191893,0.170688787,0.160282904,0.129275925,0.112962909,0.154867226
7,3,1,14,0.211934537,0.221023288,0.068868008,0.219764931,0.22478889,0.202057755,0.17354969,0.155349233,0.198027508
7,3,1,15,0.23546523,0.250680095,0.098812131,0.234122334,0.262471394,0.237756133,0.232479072,0.19731456,0.235676195
7,3,1,16,0.249368278,0.27025268,0.113247901,0.260176422,0.294144479,0.255165937,0.270972121,0.233098868,0.260826341
7,3,1,17,0.244357019,0.292868138,0.100744254,0.28983564,0.313818936,0.254350245,0.276845815,0.249511751,0.265662228
7,3,1,18,0.225252518,0.260013074,0.112505081,0.250693591,0.29872509,0.236191701,0.288708284,0.239162489,0.256486944
7,3,1,19,0.17393434,0.222318852,0.095999912,0.213887251,0.254823971,0.186609208,0.257230918,0.20723741,0.214265842
7,3,1,20,0.138926832,0.211288989,0.07814093,0.202802896,0.22742191,0.155182656,0.221717866,0.183861391,0.183334388
7,3,1,21,0.107762812,0.14120948,0.057516424,0.128435214,0.158128713,0.114621318,0.167444548,0.124893795,0.134111687
7,3,1,22,0.058028732,0.080337341,0.036837556,0.077982765,0.096115378,0.074921346,0.105645478,0.075258079,0.08031994
7,3,1,23,0.009952993,0.029240909,0.023774586,0.030298808,0.041086745,0.029094794,0.042643387,0.028086567,0.029581936
7,4,1,0,-0.056969812,-0.069155335,-0.022592908,-0.054868055,-0.0593853,-0.048686393,-0.048414083,-0.048219843,-0.053570094
7,4,1,1,-0.129901454,-0.140736423,-0.056736833,-0.125993382,-0.143912649,-0.12520472,-0.148080954,-0.121834211,-0.132836824
7,4,1,2,-0.154386499,-0.16388711,-0.04816158,-0.154989492,-0.17687014,-0.156395465,-0.186302833,-0.14463909,-0.159611893
7,4,1,3,-0.196799278,-0.215925607,-0.090926378,-0.193030531,-0.229112715,-0.203001154,-0.238473871,-0.191295108,-0.208897506
7,4,1,4,-0.216364654,-0.242597412,-0.104062059,-0.217177616,-0.25787334,-0.231535118,-0.268344497,-0.217529115,-0.234078504
7,4,1,5,-0.208375453,-0.242132971,-0.08085041,-0.22292185,-0.254347933,-0.237734578,-0.270050993,-0.216039252,-0.228409251
7,4,1,6,-0.201778534,-0.236203328,-0.108464531,-0.221109375,-0.25015685,-0.237265156,-0.261414663,-0.222499479,-0.226944488
7,4,1,7,-0.17933346,-0.205452079,-0.099101648,-0.199333579,-0.221561565,-0.214636545,-0.225702722,-0.197119027,-0.200650432
7,4,1,8,-0.161076124,-0.170254842,-0.077170819,-0.181600806,-0.201268233,-0.204352356,-0.212595604,-0.179878576,-0.181323348
7,4,1,9,-0.107812618,-0.125745747,-0.072429698,-0.128901531,-0.151100683,-0.148972582,-0.163003075,-0.136073661,-0.134129695
7,4,1,10,-0.019184693,-0.040553062,-0.032376477,-0.049534245,-0.061632961,-0.051374981,-0.08006704,-0.062312128,-0.048838054
7,4,1,11,0.034626575,0.035880008,-0.00298188,0.008267599,0.003780595,0.014644315,-0.025488608,-0.015790719,0.008966341
7,4,1,12,0.099384196,0.090476881,0.025678083,0.071581825,0.077436849,0.086454145,0.052440853,0.054181667,0.077214542
7,4,1,13,0.163996722,0.159860737,0.060508922,0.140777512,0.160962439,0.159649139,0.133663032,0.126047904,0.150390495
7,4,1,14,0.193203982,0.221989286,0.068363106,0.192825499,0.210267979,0.200569132,0.182469142,0.169199465,0.189733041
7,4,1,15,0.225795855,0.234019177,0.098714689,0.220595989,0.251644658,0.233193169,0.230854968,0.213067644,0.228554031
7,4,1,16,0.235849696,0.252376639,0.11016888,0.245266463,0.279497606,0.248268544,0.267811763,0.249056171,0.250623989
7,4,1,17,0.223879394,0.271600013,0.08986153,0.261081117,0.281120471,0.246586608,0.281851551,0.259217748,0.24813468
7,4,1,18,0.217720119,0.244306951,0.10539668,0.236865375,0.2755962,0.226087707,0.284547737,0.25386236,0.244324809
7,4,1,19,0.163806747,0.20450431,0.088410872,0.198028775,0.228094665,0.175046156,0.25025011,0.219898213,0.199264257
7,4,1,20,0.12699506,0.180023378,0.064842209,0.178389744,0.191069602,0.140673822,0.21849287,0.191248947,0.164328441
7,4,1,21,0.095074832,0.116755955,0.052107528,0.111839237,0.131215371,0.098711069,0.157408221,0.13257342,0.117219082
7,4,1,22,0.048943964,0.061244318,0.03164953,0.061548636,0.071658147,0.060971698,0.098185413,0.079649431,0.065985537
7,4,1,23,0.005703354,0.013685443,0.015554848,0.014785979,0.018777479,0.015759388,0.041439804,0.030438571,0.0186191
7,5,1,0,-0.056913918,-0.076272248,-0.02509289,-0.062787766,-0.069403472,-0.048205157,-0.045217434,-0.045794804,-0.057048524
7,5,1,1,-0.121733679,-0.145477447,-0.055843312,-0.126778004,-0.14605336,-0.119562002,-0.133465829,-0.112591999,-0.128387164
7,5,1,2,-0.14657094,-0.172926777,-0.0502489,-0.158739228,-0.179804724,-0.15090698,-0.170798955,-0.137239684,-0.155775277
7,5,1,3,-0.189402273,-0.223038486,-0.089874471,-0.196698498,-0.232818056,-0.200823249,-0.228597698,-0.184706161,-0.206440061
7,5,1,4,-0.216726915,-0.251178735,-0.106156181,-0.226582777,-0.267311694,-0.232035237,-0.267091844,-0.216535307,-0.237894051
7,5,1,5,-0.215447954,-0.255688629,-0.085653005,-0.236081972,-0.272374402,-0.239931801,-0.274470573,-0.21832384,-0.238366627
7,5,1,6,-0.229086189,-0.263923422,-0.116833401,-0.243118349,-0.284882989,-0.253555098,-0.289370187,-0.238165896,-0.254559603
7,5,1,7,-0.226378208,-0.262881971,-0.117184605,-0.244875129,-0.281196078,-0.256768044,-0.282458988,-0.23538107,-0.251601636
7,5,1,8,-0.206337561,-0.245022858,-0.09649369,-0.231685956,-0.264507536,-0.250808198,-0.270238523,-0.22279903,-0.233819719
7,5,1,9,-0.155981826,-0.18479847,-0.097193691,-0.178765546,-0.208790751,-0.194474827,-0.217118072,-0.179824452,-0.185198755
7,5,1,10,-0.058785138,-0.088678153,-0.052862385,-0.090083121,-0.107002456,-0.088319305,-0.120237568,-0.097175442,-0.089335133
7,5,1,11,0.001733698,-0.027905378,-0.021961644,-0.041371517,-0.048948774,-0.021789869,-0.060629661,-0.046065835,-0.031572444
7,5,1,12,0.067755797,0.04366834,0.009989447,0.035293123,0.038175301,0.056411363,0.021437387,0.024236154,0.043531071
7,5,1,13,0.130190429,0.114642489,0.045621916,0.105108122,0.121450471,0.130587177,0.102981857,0.098282657,0.116288308
7,5,1,14,0.157124533,0.155061697,0.054606344,0.138006895,0.153099813,0.164256419,0.141413492,0.139331932,0.145898124
7,5,1,15,0.181414912,0.186603469,0.085077011,0.177115474,0.206275266,0.197075646,0.191382129,0.182968132,0.187250757
7,5,1,16,0.190961548,0.212095752,0.101212355,0.202390952,0.234391259,0.215275032,0.232489091,0.220190555,0.210690862
7,5,1,17,0.190748796,0.219105194,0.085531214,0.211086056,0.237060874,0.215917729,0.244757936,0.234896803,0.211894954
7,5,1,18,0.175902519,0.207869226,0.103908385,0.210917801,0.239132813,0.205604382,0.25391855,0.240083916,0.211258361
7,5,1,19,0.135409068,0.171237983,0.089157045,0.178665453,0.198144361,0.167375874,0.224093899,0.215338062,0.174584602
7,5,1,20,0.106287925,0.1387332,0.058884389,0.150463892,0.162659859,0.13575846,0.189918067,0.183443261,0.141389294
7,5,1,21,0.073881874,0.09031632,0.050066257,0.09578685,0.104636441,0.091562521,0.141195919,0.128281331,0.097456239
7,5,1,22,0.032278738,0.02964801,0.027103526,0.047825735,0.047910157,0.055908375,0.085537446,0.072888901,0.048893821
7,5,1,23,-0.004931296,-0.009206025,0.004504409,-0.002932289,0.001185221,0.00978595,0.029032706,0.022540983,0.005117065
7,6,1,0,-0.065554085,-0.093433622,-0.024080186,-0.075378493,-0.077153914,-0.051956424,-0.044276726,-0.057534051,-0.06340987
7,6,1,1,-0.128356348,-0.160125132,-0.056269131,-0.136049134,-0.158284513,-0.12407813,-0.137879207,-0.117317332,-0.136369431
7,6,1,2,-0.152293829,-0.180961735,-0.055257037,-0.173135616,-0.187976398,-0.159408089,-0.176715211,-0.151250873,-0.163001563
7,6,1,3,-0.195290168,-0.230496282,-0.090347774,-0.205279986,-0.242460522,-0.202619246,-0.230071511,-0.189178054,-0.212376179
7,6,1,4,-0.223088109,-0.261631925,-0.106812619,-0.234929731,-0.278603095,-0.236533043,-0.269155859,-0.219776314,-0.244867556
7,6,1,5,-0.226680123,-0.269032201,-0.09067329,-0.251085822,-0.282983047,-0.249251146,-0.278412248,-0.227167782,-0.247650234
7,6,1,6,-0.242036982,-0.280750378,-0.121170465,-0.257286688,-0.305018011,-0.262757998,-0.296060242,-0.242639799,-0.268068501
7,6,1,7,-0.247738458,-0.281714157,-0.12638022,-0.261153791,-0.308916432,-0.269987042,-0.296550337,-0.243834973,-0.272043856
7,6,1,8,-0.237435718,-0.267387217,-0.108044311,-0.254473777,-0.293277317,-0.272449153,-0.287974638,-0.237797774,-0.258959202
7,6,1,9,-0.188635115,-0.207469867,-0.106105519,-0.193416927,-0.241677787,-0.215398942,-0.239075799,-0.189988797,-0.212573047
7,6,1,10,-0.099650021,-0.120488589,-0.062442021,-0.108459107,-0.143489136,-0.110810745,-0.14461629,-0.110460588,-0.12128828
7,6,1,11,-0.034722908,-0.0613704,-0.03522979,-0.065809902,-0.083240256,-0.056007309,-0.084515559,-0.068317468,-0.062595727
7,6,1,12,0.022768049,0.005153242,-0.000921085,0.006968948,0.000241268,0.028518875,-0.000517741,0.005201203,0.009225414
7,6,1,13,0.084154171,0.087492924,0.03994609,0.079518108,0.089364474,0.104701022,0.088709839,0.085656242,0.085902813
7,6,1,14,0.126798693,0.134565933,0.044454101,0.112422121,0.135072178,0.140341098,0.138451974,0.122449737,0.126695025
7,6,1,15,0.142542643,0.169623526,0.082433046,0.159735824,0.187686889,0.181691776,0.191574924,0.173079631,0.167171589
7,6,1,16,0.162019493,0.192463926,0.10035573,0.192015956,0.225728654,0.20395965,0.235482794,0.206677169,0.197527933
7,6,1,17,0.172347305,0.213486093,0.078594501,0.197060604,0.243991831,0.209167133,0.258516494,0.208565121,0.208832792
7,6,1,18,0.164128555,0.202304061,0.107211602,0.209366713,0.24468158,0.204059418,0.262016324,0.22336609,0.210106321
7,6,1,19,0.135889715,0.168904475,0.093303859,0.183323486,0.213618025,0.16819211,0.23379007,0.19826174,0.180992019
7,6,1,20,0.115775701,0.133285326,0.059258637,0.144776181,0.179822655,0.136042814,0.21131583,0.157157839,0.152042814
7,6,1,21,0.083191065,0.091354844,0.058961335,0.101625569,0.128049866,0.101029665,0.15899045,0.114858277,0.111643392
7,6,1,22,0.042046157,0.039027234,0.038794182,0.052205296,0.074300513,0.068907352,0.10608526,0.066451253,0.065586407
7,6,1,23,4.01E-05,-0.014471675,0.008183689,-0.01807957,0.010935952,0.017783636,0.046963026,0.003458561,0.01249415
8,0,1,0,-0.079202429,-0.085239678,-0.037053753,-0.080734875,-0.079670162,-0.066933435,-0.075340337,-0.076413559,-0.075458807
8,0,1,1,-0.149097308,-0.172769459,-0.070392078,-0.154179735,-0.170585473,-0.151090973,-0.165086605,-0.140219469,-0.155006459
8,0,1,2,-0.158073306,-0.204673731,-0.057029142,-0.175445902,-0.194195504,-0.173602668,-0.193511482,-0.159025866,-0.171545475
8,0,1,3,-0.202130459,-0.243108733,-0.099358395,-0.212727109,-0.242034134,-0.220036943,-0.246654026,-0.200884151,-0.219519031
8,0,1,4,-0.211860447,-0.25698971,-0.109796101,-0.230316146,-0.26165605,-0.244968292,-0.269876572,-0.223088258,-0.236636896
8,0,1,5,-0.190581646,-0.245615493,-0.082912445,-0.222609642,-0.248856447,-0.237434445,-0.256389751,-0.219250117,-0.219556956
8,0,1,6,-0.18366747,-0.230597117,-0.109727552,-0.215586527,-0.237606689,-0.235255085,-0.246531437,-0.219685586,-0.214774511
8,0,1,7,-0.148385912,-0.173558252,-0.089368258,-0.170079292,-0.186529202,-0.193547737,-0.196649693,-0.178625115,-0.171086111
8,0,1,8,-0.13311235,-0.152502489,-0.067651213,-0.14703485,-0.165351369,-0.18260788,-0.180009947,-0.163761678,-0.152245873
8,0,1,9,-0.095695537,-0.107053464,-0.068053866,-0.114714175,-0.130935601,-0.145505697,-0.154561044,-0.131892648,-0.12113049
8,0,1,10,-0.01226819,-0.019409108,-0.029981906,-0.041006949,-0.046109661,-0.048377932,-0.079895689,-0.064631049,-0.04058315
8,0,1,11,0.04815648,0.034571594,-0.006731229,0.008895966,0.00823327,0.011165785,-0.031885727,-0.025950157,0.012089636
8,0,1,12,0.103213555,0.108475884,0.025083463,0.073701255,0.088516973,0.089387997,0.044305757,0.045193062,0.080980767
